id,Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class
106552,1,0,7,1,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0.0,0,Eco
25126,0,0,65,1,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44.0,0,Business
33426,1,0,50,0,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9.0,1,Business
125844,0,0,20,0,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41.0,0,Eco
70328,0,0,58,0,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0.0,1,Business
88847,0,0,45,1,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20.0,0,Eco Plus
108398,1,0,46,1,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0.0,0,Eco Plus
97316,0,0,43,0,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7.0,1,Business
124811,1,1,26,0,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6.0,0,Business
23012,1,0,41,0,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0.0,1,Eco Plus
18088,0,0,50,1,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0.0,0,Eco
37982,1,0,38,1,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0.0,0,Business
31332,0,1,38,0,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0.0,0,Eco
97455,0,0,55,0,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3.0,1,Business
28901,0,0,49,0,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71.0,1,Business
107606,1,1,33,0,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5.0,0,Business
53258,0,0,57,0,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19.0,1,Business
14292,0,0,35,0,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3.0,1,Business
68232,0,0,40,0,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,1,Business
51224,0,1,37,0,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0.0,0,Eco Plus
121386,0,0,52,1,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79.0,0,Eco
31668,1,0,41,0,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0.0,1,Eco
24628,0,0,14,1,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251.0,0,Eco
95876,0,0,32,0,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0.0,1,Business
62793,1,0,11,1,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151.0,0,Eco
83516,1,0,12,1,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0.0,0,Eco
13221,1,0,41,0,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0.0,1,Eco
100404,0,1,45,0,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0.0,0,Business
121453,1,1,21,0,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1.0,0,Eco
21454,0,0,31,0,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0.0,0,Eco
15937,1,0,38,0,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17.0,1,Eco
70105,1,0,40,0,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38.0,1,Business
47540,1,0,13,1,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0.0,1,Eco
57561,0,0,44,0,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5.0,1,Business
124103,0,0,66,0,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0.0,0,Business
125736,0,0,30,0,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0.0,1,Eco Plus
93362,1,0,44,1,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0.0,0,Eco
95429,0,0,53,0,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0.0,1,Business
106943,0,0,37,0,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12.0,1,Business
100691,0,0,39,1,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30.0,0,Eco
119948,1,1,29,0,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0.0,0,Business
15778,1,0,38,0,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65.0,0,Eco
68342,1,0,59,0,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0.0,1,Business
24665,1,0,19,1,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65.0,0,Eco
81029,0,0,39,0,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4.0,1,Business
70371,1,0,22,1,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10.0,0,Eco
1386,1,0,50,1,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10.0,1,Eco Plus
35225,1,0,22,0,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62.0,1,Eco
86204,1,0,56,0,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1.0,1,Business
126370,1,0,39,1,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0.0,0,Eco
116184,1,0,29,1,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0.0,1,Eco
89613,1,0,42,0,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0.0,1,Business
99020,1,0,56,0,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21.0,1,Business
18463,1,0,27,0,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1.0,1,Business
96637,0,1,21,0,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0.0,0,Eco
114678,0,0,42,0,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17.0,1,Business
97639,0,0,48,0,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68.0,1,Business
75061,1,0,53,0,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0.0,1,Business
51744,0,0,64,1,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0.0,0,Eco
44413,0,0,49,1,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0.0,0,Eco
2389,0,0,49,0,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4.0,1,Business
105062,1,0,23,1,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0.0,0,Eco Plus
91464,1,0,50,0,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29.0,0,Business
55721,1,0,51,1,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0.0,0,Eco Plus
65726,1,0,34,0,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0.0,1,Business
8473,0,0,49,0,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40.0,1,Business
13488,0,0,56,0,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4.0,1,Eco
58611,1,0,46,0,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24.0,1,Business
39607,1,0,25,1,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0.0,0,Eco
41704,0,0,68,1,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0.0,0,Eco Plus
126579,0,0,10,1,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93.0,0,Eco
44232,0,0,44,0,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0.0,1,Eco
44021,1,0,61,1,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0.0,0,Business
67502,0,0,18,1,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1.0,0,Eco Plus
19525,0,0,58,0,3065,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0,0.0,1,Business
110015,0,0,58,0,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41.0,0,Business
30960,1,0,64,1,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5.0,0,Eco
2153,1,0,66,1,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0.0,0,Business
115097,0,1,21,0,296,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19,12.0,1,Business
63204,1,0,39,0,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0.0,1,Business
113849,1,0,50,0,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232.0,1,Business
95508,0,0,43,0,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11.0,0,Eco Plus
112350,1,0,41,0,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0.0,1,Business
20650,1,0,46,0,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0.0,1,Eco
65517,1,0,41,0,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6.0,1,Business
116988,0,0,31,0,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0.0,0,Eco
116210,0,0,53,1,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13.0,0,Eco
15218,0,0,39,0,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0.0,1,Business
35387,0,0,53,0,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156.0,1,Business
20002,1,0,25,0,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4.0,1,Eco
102927,0,1,20,0,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14.0,0,Eco
92462,1,1,46,0,1892,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0.0,0,Eco
70950,1,0,10,1,612,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0.0,0,Eco
76034,0,0,47,0,2609,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0.0,1,Business
97177,1,0,32,1,1357,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0.0,0,Eco
51719,0,0,14,1,237,2,4,2,4,2,2,2,2,3,5,5,4,5,2,3,12.0,0,Eco
129201,0,0,16,0,2442,2,2,2,2,4,4,4,4,3,3,3,5,5,4,0,0.0,1,Business
35558,0,0,53,1,950,1,5,0,4,2,5,4,1,1,0,1,4,1,3,0,0.0,0,Eco
109398,1,0,55,0,2896,1,1,1,1,3,5,5,5,5,5,5,4,5,3,2,0.0,1,Business
65351,0,0,28,0,1537,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0.0,1,Business
102482,0,0,49,1,197,2,3,2,4,4,4,3,3,3,2,2,3,3,1,3,0.0,0,Eco
17932,1,0,54,1,789,1,4,1,3,1,1,1,1,4,3,5,5,5,1,0,0.0,0,Eco Plus
122276,0,0,70,1,541,3,4,3,4,4,5,4,5,5,3,3,5,5,5,0,0.0,0,Eco
57484,0,1,25,0,782,2,2,2,4,1,2,1,1,3,4,4,4,3,1,9,19.0,0,Eco
121069,0,0,48,0,951,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0.0,1,Business
41414,1,0,7,1,563,2,4,2,2,2,2,2,2,5,3,5,5,4,2,0,0.0,0,Eco
49839,1,0,39,0,109,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,5.0,0,Eco
48189,1,0,79,0,414,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,0.0,0,Eco
82445,0,1,28,0,502,4,4,4,3,5,4,5,5,4,3,5,3,5,5,0,0.0,0,Business
108108,1,0,41,0,990,4,4,4,4,4,4,5,4,4,4,4,3,4,3,37,38.0,1,Business
63984,0,1,27,0,1192,1,1,1,4,1,1,1,1,1,4,4,4,4,1,0,32.0,0,Eco Plus
105287,0,0,59,0,2869,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,1.0,1,Business
9385,0,0,21,1,401,3,2,5,3,5,5,5,5,3,2,3,4,3,5,71,117.0,0,Eco
25265,1,0,48,0,425,5,4,4,4,5,5,5,5,4,3,1,5,4,5,0,0.0,1,Eco
119844,1,0,53,0,1095,3,5,5,5,3,3,3,3,1,1,3,3,4,3,0,0.0,0,Eco
33840,0,0,42,0,1609,2,4,1,4,2,2,3,2,2,2,2,2,2,1,12,0.0,0,Business
81815,0,1,48,0,1310,1,1,1,4,1,1,1,1,2,5,4,2,4,1,52,27.0,0,Eco
83524,1,0,59,1,946,4,2,3,2,1,3,1,1,4,1,3,3,3,1,0,0.0,1,Eco
78999,0,0,53,0,3804,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0,1,Business
46712,1,0,24,1,125,2,4,0,4,2,0,3,2,2,2,4,1,3,2,47,94.0,0,Eco
41188,1,0,56,1,429,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29.0,0,Eco
5326,0,0,42,0,3004,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,14.0,1,Business
80176,0,1,24,0,1455,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0.0,0,Eco
46900,1,0,28,0,833,3,3,3,3,2,2,2,2,1,1,3,4,1,2,0,0.0,1,Business
89219,0,0,17,1,1892,1,1,1,2,1,1,2,1,2,4,2,2,3,1,0,0.0,0,Eco
17928,1,0,31,0,789,2,4,4,4,2,1,2,2,1,4,4,3,4,2,0,0.0,0,Eco Plus
55425,1,0,60,0,2254,3,3,5,3,4,4,4,4,4,4,4,4,4,4,2,0.0,1,Business
88130,1,1,39,0,444,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16.0,1,Business
48354,0,0,47,0,522,4,5,5,5,3,2,1,4,4,4,4,2,4,2,40,26.0,1,Eco
105905,1,0,60,0,283,3,4,4,4,3,3,3,3,2,2,4,2,4,3,20,16.0,0,Eco
60943,1,0,13,0,1529,5,5,3,5,4,4,4,4,4,4,5,3,5,4,0,0.0,1,Business
101584,1,1,29,0,1099,1,1,1,2,3,1,5,3,1,4,2,1,2,3,51,51.0,0,Business
71388,0,0,45,0,2580,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0.0,1,Business
77866,1,0,44,0,1262,1,1,3,1,3,5,5,4,4,4,4,5,4,4,0,0.0,1,Business
49223,0,0,50,0,109,5,1,1,1,4,5,1,5,5,5,5,3,5,2,0,11.0,1,Eco
106530,0,0,26,1,271,3,0,3,5,5,3,5,5,4,3,5,5,4,5,100,93.0,0,Eco
28676,0,0,27,0,2777,5,5,5,5,5,5,5,5,4,1,3,3,2,5,2,0.0,1,Business
39553,1,0,16,0,2865,2,2,2,2,5,5,5,5,3,2,3,4,5,5,2,0.0,1,Business
109597,0,1,24,0,920,4,4,4,4,3,4,3,3,4,3,4,4,3,3,0,0.0,0,Eco
62291,1,1,34,0,414,3,3,3,1,1,3,1,1,5,4,5,4,5,1,2,0.0,0,Business
40177,0,0,30,0,2154,3,3,3,3,5,5,5,5,1,1,4,2,4,5,0,0.0,1,Business
33413,1,0,50,0,2349,4,3,3,3,4,4,4,4,1,2,4,3,4,4,0,0.0,1,Eco
127599,1,1,21,0,1773,3,3,3,4,4,3,4,4,3,5,4,3,5,4,0,0.0,0,Eco
66723,1,0,61,1,802,1,3,1,3,4,1,4,4,1,2,3,2,4,4,0,0.0,0,Eco
73698,0,0,32,0,192,3,2,2,2,3,3,3,3,4,5,3,4,3,3,0,0.0,0,Business
27641,0,0,22,1,937,2,5,3,2,1,3,1,1,1,4,4,4,3,1,0,0.0,0,Eco Plus
83891,1,0,46,0,1050,1,0,0,4,2,4,3,4,4,0,4,3,4,2,0,0.0,0,Business
51662,0,1,15,0,370,3,2,2,4,4,2,3,4,3,3,3,1,4,4,3,8.0,0,Eco
19833,0,0,29,1,413,3,1,3,4,1,3,1,1,1,3,4,3,4,1,7,14.0,0,Eco
63416,0,0,12,1,372,4,5,4,4,5,4,5,5,4,5,4,3,5,5,89,88.0,0,Eco
7645,1,1,50,0,641,2,2,2,3,1,2,1,1,3,2,5,4,5,1,7,17.0,0,Business
86002,1,0,54,0,528,2,3,1,3,2,2,2,2,1,4,3,2,2,2,0,0.0,0,Eco
64457,1,0,69,1,989,1,4,1,1,5,1,5,5,3,2,4,4,5,5,6,3.0,0,Eco
109551,1,0,38,1,920,1,2,1,3,3,1,3,3,2,4,4,2,4,3,0,0.0,0,Eco
86553,0,1,25,0,853,1,1,1,4,4,1,4,4,3,2,4,3,3,4,0,0.0,0,Eco Plus
17491,1,0,26,0,352,3,5,5,5,3,3,1,3,4,3,4,2,4,3,108,99.0,0,Eco
114667,0,0,53,0,2690,3,3,3,3,5,5,5,3,3,4,3,3,3,5,0,0.0,1,Business
59149,1,0,47,0,1846,2,2,2,2,5,4,4,4,4,4,4,4,4,5,62,55.0,1,Business
74892,1,0,42,0,2475,1,1,1,1,5,4,4,5,5,5,5,5,5,3,0,0.0,1,Business
15197,1,1,19,0,461,3,3,3,4,3,5,4,4,5,4,4,4,4,4,141,121.0,0,Eco
6867,1,0,63,1,622,3,5,3,2,3,3,3,3,4,2,5,5,5,3,10,11.0,0,Eco
111943,1,1,18,0,533,3,5,3,4,2,3,3,2,5,4,5,5,4,2,0,0.0,0,Eco
46720,1,0,52,1,125,3,5,3,2,3,3,2,3,3,5,2,1,3,3,0,0.0,0,Eco
67966,1,0,60,0,1464,3,2,2,2,3,3,3,3,4,3,4,4,4,3,0,3.0,0,Eco Plus
33341,1,0,38,0,2355,2,2,2,2,3,4,3,5,5,5,5,1,5,3,24,0.0,1,Business
50319,1,0,41,0,77,5,1,1,1,5,5,5,5,2,2,2,1,2,5,0,0.0,1,Eco
82927,1,0,41,0,2563,2,2,2,2,3,5,4,3,3,4,3,3,3,3,0,0.0,1,Business
14562,0,1,15,0,986,2,2,2,5,1,2,1,1,5,5,5,5,4,1,0,6.0,0,Eco
108335,0,0,49,0,1750,1,5,5,5,1,1,1,4,2,2,4,1,2,1,132,117.0,0,Eco
97959,1,0,18,1,793,4,4,4,5,3,4,4,3,3,4,5,4,4,3,91,71.0,1,Eco
1026,0,0,39,0,229,5,5,5,5,5,5,5,5,2,3,5,3,2,5,0,0.0,1,Eco
26910,0,0,25,0,1874,2,3,1,1,2,2,2,2,2,2,4,4,5,2,0,0.0,0,Business
14054,1,1,28,0,319,5,5,5,3,4,5,5,4,5,4,4,3,4,4,0,0.0,1,Business
109458,0,0,37,0,2571,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0,0.0,1,Business
51772,0,0,31,1,261,3,4,3,4,3,3,3,3,1,5,4,2,4,3,87,75.0,0,Eco
15019,0,0,32,1,557,3,4,3,3,3,3,3,3,5,3,4,4,5,3,81,63.0,0,Eco
23664,0,1,25,0,196,2,4,2,4,5,2,5,5,5,4,5,5,1,5,0,5.0,0,Eco
6731,1,0,55,0,3934,3,3,3,3,5,5,5,4,4,4,4,4,4,3,0,0.0,1,Business
57753,1,0,51,0,2704,4,4,4,4,5,5,5,3,4,3,4,5,4,5,60,75.0,1,Business
29788,0,0,40,0,2334,0,4,1,2,4,1,3,5,5,5,5,3,5,2,0,0.0,1,Business
28336,1,0,25,0,3848,1,2,1,1,4,4,4,4,1,5,2,1,2,4,0,0.0,1,Business
2878,0,0,70,1,409,3,5,3,3,2,4,5,5,5,3,1,3,5,3,0,14.0,0,Eco
81675,0,0,55,0,907,2,3,3,3,4,4,3,2,2,2,2,1,2,3,19,11.0,0,Eco
50905,1,0,53,1,262,1,5,1,1,5,1,5,5,3,1,1,3,1,5,70,55.0,0,Eco
90850,1,0,73,0,2141,1,1,1,1,3,4,3,2,2,2,1,3,2,4,0,0.0,0,Business
29340,0,0,32,0,859,0,0,0,3,3,0,2,3,3,3,4,5,4,3,0,0.0,1,Eco Plus
68731,1,0,30,1,237,1,1,1,2,4,1,5,4,1,4,3,4,3,4,0,0.0,0,Eco Plus
115978,1,0,19,1,308,1,4,4,3,5,4,5,5,4,5,5,3,4,5,91,92.0,0,Eco
29829,1,0,33,0,3679,2,2,2,2,5,5,5,5,3,3,5,2,2,5,0,0.0,1,Business
82401,0,0,13,1,501,3,4,3,4,2,3,2,2,4,3,5,4,4,2,0,0.0,0,Eco
80083,1,0,53,0,550,3,4,4,4,3,3,3,3,5,1,3,4,3,3,0,0.0,1,Eco Plus
42783,0,1,31,0,1118,1,1,1,4,2,1,2,2,3,5,4,4,4,2,0,20.0,0,Eco
39020,1,0,62,0,3179,1,1,1,1,4,3,4,4,4,4,4,4,4,4,0,0.0,1,Business
46111,1,0,29,1,1085,4,4,3,5,2,3,2,2,4,5,4,3,5,2,8,11.0,0,Eco
66327,1,0,57,0,2807,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,7.0,1,Business
43012,1,0,34,0,3802,0,0,0,4,3,4,1,2,2,2,2,2,2,2,0,0.0,1,Business
82776,1,1,45,0,926,3,3,3,4,5,3,2,5,3,2,3,4,4,5,26,44.0,0,Eco
48215,0,0,65,1,192,1,2,1,3,5,4,3,2,2,1,2,2,2,3,0,0.0,0,Eco
57441,0,0,48,0,235,2,5,5,5,2,4,3,2,2,2,2,3,2,4,0,0.0,0,Business
55928,0,0,8,1,733,4,2,4,2,3,4,3,3,1,1,1,4,2,3,0,0.0,0,Eco
98446,1,0,36,1,814,1,0,1,2,5,1,5,5,4,5,5,1,5,5,32,12.0,0,Eco
121273,0,0,48,0,2075,4,4,4,4,3,4,4,4,4,4,4,3,4,4,0,0.0,1,Business
59385,0,0,10,1,2338,3,4,3,3,5,3,5,5,3,2,4,5,5,5,1,0.0,0,Eco
27078,1,1,24,0,834,4,4,4,4,5,4,5,5,1,2,5,3,1,5,14,0.0,1,Eco
104661,1,0,52,0,1778,4,4,4,4,2,5,4,3,3,3,3,5,3,5,4,7.0,1,Business
111483,1,1,43,0,1052,3,4,4,3,4,4,4,4,3,3,2,3,1,4,0,0.0,0,Eco
11558,0,0,21,0,657,2,2,2,2,5,5,5,5,5,2,4,5,4,5,6,0.0,1,Business
83673,0,1,24,0,577,3,3,3,3,2,3,2,2,2,3,3,4,2,2,0,0.0,0,Eco
120382,1,1,40,0,449,4,4,4,2,3,4,3,3,5,4,4,4,4,3,4,0.0,1,Business
82170,0,0,8,1,237,1,5,1,1,2,1,3,2,5,2,4,3,4,2,0,0.0,0,Eco
117397,0,0,40,0,544,4,4,4,4,4,4,4,4,4,4,4,4,4,5,0,0.0,1,Business
59357,1,0,41,0,2556,4,4,4,4,4,3,4,5,5,5,5,4,5,4,0,0.0,1,Business
91983,0,0,67,1,2475,4,4,4,4,3,3,4,5,5,4,5,4,5,4,0,0.0,0,Eco Plus
119617,1,0,40,0,3034,2,2,3,2,4,5,5,4,4,4,4,4,4,4,8,28.0,1,Business
90639,0,0,51,0,366,1,1,1,1,3,4,4,4,4,5,4,5,4,4,0,0.0,1,Business
59638,0,0,59,0,956,2,1,1,1,5,3,3,2,2,2,2,4,2,1,1,13.0,0,Business
119074,1,0,29,0,2218,3,3,2,3,3,3,3,3,4,3,5,4,4,3,0,0.0,1,Business
13395,1,0,70,1,456,0,1,0,4,4,0,4,4,1,4,4,4,4,4,19,45.0,1,Eco
108871,1,0,12,1,1892,4,1,4,2,5,4,5,5,2,3,2,1,2,5,28,45.0,0,Eco Plus
104029,1,1,26,0,1262,0,0,0,3,4,0,3,4,4,2,4,5,4,4,9,0.0,1,Business
12025,1,0,41,0,3423,3,3,3,3,4,2,4,5,5,5,5,4,5,1,0,0.0,1,Business
42755,1,0,60,0,493,4,4,4,4,2,4,5,3,3,3,3,3,3,3,0,0.0,1,Business
32936,1,0,39,1,163,3,5,3,1,1,3,1,1,4,2,5,3,4,1,0,0.0,0,Eco
53978,0,0,68,1,1117,3,2,3,3,3,3,3,5,5,3,5,2,5,4,7,0.0,0,Eco
70029,1,0,32,0,2187,2,2,2,2,3,4,3,3,4,4,4,4,4,3,0,0.0,1,Business
96407,1,0,18,1,1342,3,4,4,2,3,4,3,3,4,3,3,5,5,3,0,0.0,0,Eco
127129,1,0,15,1,304,3,5,3,2,2,3,1,2,3,5,4,5,4,2,0,0.0,0,Eco
113946,0,0,43,0,1750,1,3,1,1,5,5,4,4,4,4,4,4,4,5,0,7.0,1,Business
40606,1,0,49,1,216,3,4,0,3,3,0,3,3,4,5,3,4,4,3,0,0.0,0,Eco
7742,1,0,25,1,489,3,3,3,2,3,3,5,3,4,1,5,2,4,3,8,14.0,0,Eco
128529,0,0,50,1,370,2,1,2,3,1,4,3,4,4,2,4,1,4,3,0,0.0,0,Eco
80556,0,0,39,0,1747,2,2,2,2,4,4,4,3,4,5,4,4,4,4,132,123.0,1,Business
22155,0,0,33,0,773,2,2,2,2,4,4,4,2,3,2,2,4,1,4,140,129.0,1,Business
56314,1,0,17,1,200,3,1,3,4,2,3,2,2,4,1,3,4,3,2,40,27.0,0,Business
82206,1,0,41,0,405,1,1,1,1,3,4,5,1,1,2,1,3,1,4,0,5.0,1,Business
68344,1,0,31,0,1598,5,5,5,5,4,4,4,4,3,4,5,5,4,4,0,0.0,1,Business
18464,0,1,39,0,201,4,3,3,4,1,3,1,1,2,5,5,3,1,1,0,0.0,1,Business
129310,1,0,64,0,2475,3,3,3,3,2,4,5,5,5,5,5,3,5,3,4,0.0,1,Business
70613,1,0,52,0,3935,1,1,1,1,3,5,5,4,4,4,4,3,4,3,0,25.0,1,Business
8558,0,0,30,0,2657,4,5,4,5,1,1,4,1,3,1,4,3,3,1,8,7.0,0,Business
86840,0,0,42,0,292,5,2,2,2,5,2,2,5,5,5,5,2,5,5,32,29.0,1,Eco
122170,0,0,48,0,544,2,2,2,2,4,4,5,4,4,5,4,3,4,5,62,46.0,1,Business
24839,1,0,29,1,861,1,1,1,4,4,1,4,4,4,2,4,2,4,4,0,0.0,0,Eco
87935,0,1,23,0,271,5,0,5,1,3,5,4,3,4,5,4,5,5,3,62,84.0,1,Eco
10735,1,0,74,0,134,2,5,5,5,2,2,2,2,4,2,3,2,2,2,43,41.0,0,Eco
118083,1,0,60,0,1276,3,1,1,1,5,3,4,3,3,3,3,2,3,2,10,0.0,0,Business
15189,0,0,46,0,3185,2,5,5,5,5,3,3,2,2,2,2,1,2,1,0,0.0,0,Business
116832,1,0,55,0,451,1,1,1,1,4,4,5,4,4,4,4,3,4,3,0,2.0,1,Business
99415,1,0,41,0,1981,4,4,4,4,4,4,2,5,5,5,5,4,5,4,0,0.0,1,Business
111821,1,0,59,1,1605,2,5,2,5,2,3,5,2,2,2,2,3,2,4,41,19.0,0,Business
60089,1,0,57,0,1005,4,4,4,4,5,5,4,5,5,5,5,5,5,5,3,0.0,1,Business
51644,0,0,36,0,455,3,1,1,1,3,3,3,3,4,4,3,4,3,3,0,0.0,0,Eco
129771,1,0,16,1,308,3,4,3,3,1,3,5,1,4,2,5,5,4,1,2,0.0,0,Eco
5412,0,0,54,0,812,4,4,4,4,4,5,4,4,4,4,4,3,4,5,0,0.0,1,Business
98444,0,1,38,0,414,3,0,3,4,3,3,3,3,1,4,5,1,1,3,17,2.0,0,Eco
39113,1,0,36,0,190,3,2,2,2,3,4,3,3,1,2,1,2,3,3,0,0.0,1,Eco
36518,0,0,25,0,1197,5,5,3,5,5,5,5,5,2,4,4,1,1,5,0,5.0,1,Business
119576,0,0,55,1,814,3,2,3,4,2,3,3,3,3,3,3,2,3,1,25,19.0,0,Eco Plus
57227,0,0,40,1,1514,2,3,2,5,1,2,1,1,2,5,2,5,3,1,0,0.0,0,Eco
